productId;name;description;category;pricePerUnit;taxes_0_taxCode;taxes_0_taxName;taxes_0_taxRate;dimensions_weight;dimensions_weightUnit;dimensions_length;dimensions_lengthUnit;dimensions_width;dimensions_widthUnit;dimensions_height;dimensions_heightUnit;dimensions_volume;dimensions_volumeUnit;constraints_minUnit;constraints_stepSize;packaging_unit;packaging_unitName;packaging_packageName;packaging_packageUnit;packaging_amountPerPackage;packaging_boxName;packaging_boxUnit;packaging_amountPerBox;packaging_palletName;packaging_palletUnit;packaging_amountPerPallet;packaging_showFormatUnit;packaging_showFormatPackage;packaging_showFormatBox;group_name;group_description;variant_features_0_key;variant_features_0_value;variant_parentSku;variant_genericDisplayName;variant_index
PCA960ECOPPI2;ESMALTE AL AGUA COPPER PISTACHO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;PISTACHO;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;15
PCA960ECOPRC2;ESMALTE AL AGUA COPPER ROJO COLONIAL;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROJO COLONIAL;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;16
PCA960ECOPRJ2;ESMALTE AL AGUA COPPER ROJO JAPON;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROJO JAPON;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;17
PCA960ECOPRT2;ESMALTE AL AGUA COPPER ROSADO TULIPAN;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROSADO TULIPAN;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;18
PCA960ECOPSM2;ESMALTE AL AGUA COPPER SUR MAGICO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;SUR MAGICO;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;19
PCA960ECOPTC2;ESMALTE AL AGUA COPPER TOQUE CREATIVO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;TOQUE CREATIVO;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;20
PCA960EXOPAR2;ESMALTE AL AGUA COPPER AMARILLO REY;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;4890;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;AMARILLO REY;PCA960ECOPPBL2;ESMALTE AL AGUA COPPER 1/4 GALON;21
PCA901CONST04;LATEX CONSTRUCCION  BLANCO;Latex Construccion, pintura base agua con resina acrilica, acabado mate, rinde 35 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, buena adherencia y facil aplicacion con brocha, rodillo o pistola, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para estucos, ladrillos, hormigon y tabiqueria con yeso-carton o fibrocemento.;Latex;3290;IVACL;IVA;0.19;1.5;kg;11;cm;11;cm;13;cm;1573;cm³;6;6;1/4 GL;1/4 Galon;Display;DIS;6;Medio Pallet;MPA;228;Pallet;PAL;450;TRUE;FALSE;FALSE;Latex;;Color;BLANCO;PCA901CONST04;LATEX CONSTRUCCION 1/4 GALON;0
PCA960COPPBM5;ESMALTE AL AGUA COPPER BASE MEDIA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;44715;IVACL;IVA;0.19;30;kg;31;cm;31;cm;37;cm;35557;cm³;1;1;BD5;Balde 5 Galones;Display;DIS;1;Medio Pallet;MPA;12;Pallet;PAL;24;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BASE MEDIA;PCA960ECOPBL5;ESMALTE AL AGUA COPPER BALDE (5GL);3
PCA960ECOPBO5;ESMALTE AL AGUA COPPER BASE OSCURA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;36043;IVACL;IVA;0.19;30;kg;31;cm;31;cm;37;cm;35557;cm³;1;1;BD5;Balde 5 Galones;Display;DIS;1;Medio Pallet;MPA;12;Pallet;PAL;24;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BASE OSCURA;PCA960ECOPBL5;ESMALTE AL AGUA COPPER BALDE (5GL);2
PCA108INCO001;ESMALTE ANTICORROSIVO DOBLE ACCION INCOLORO;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;14364;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;INCOLORO;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;5
PCA960COPPBM1;ESMALTE AL AGUA COPPER BASE MEDIA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;13638;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BASE MEDIA;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;23
PCA960ECOPBO1;ESMALTE AL AGUA COPPER BASE OSCURA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;14656;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BASE OSCURA;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;22
PCA960ECONE5;ESMALTE AL AGUA COPPER NEGRO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;70190;IVACL;IVA;0.19;30;kg;31;cm;31;cm;37;cm;35557;cm³;1;1;BD5;Balde 5 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;24;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;NEGRO;PCA960ECOPBL5;ESMALTE AL AGUA COPPER BALDE (5GL);1
PCA960ECOPBL5;ESMALTE AL AGUA COPPER BLANCO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;70190;IVACL;IVA;0.19;30;kg;31;cm;31;cm;37;cm;35557;cm³;1;1;BD5;Balde 5 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;24;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO;PCA960ECOPBL5;ESMALTE AL AGUA COPPER BALDE (5GL);0
PCAEXTRACUB06;LATEX SUPER CUBRIENTE BLANCO;Latex Super Cubriente de Aparejo y Terminacion Premium, con acabado mate, rendimiento  35 ± 5 m2 por galon con una mano, aplicacion brocha, rodillo y pistola, secado tacto entre 2 – 3 horas, repintado entre  3 – 6 horas. Especialmente formulada para ser aplicada sobre superficies de albañileria como estucos, ladrillos, hormigon. Tambien es recomendado para ser aplicado sobre tabiqueria, recubierta por plancha yeso-carton, plancha lisa y acanalada de fibrocemento.;Latex;42790;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Latex;;Color;BLANCO;PCAEXTRACUB06;LATEX SUPER CUBRIENTE BALDE;0
PCA103MADPLU1;VITROPLUS INCOLORO;Barniz Vitrificante para madera, formulado con resina uretanada y triple proteccion solar (filtro, absorbedor y estabilizador UV), acabado brillante, rinde 25 a 30 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad y radiacion UV, alta dureza, adherencia y flexibilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para proteger y embellecer madera expuesta a ambientes agresivos.;Madera;25990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;INCOLORO;PCA103MADPLU1;VITROPLUS GALON;0
PCA108BLAN001;ESMALTE ANTICORROSIVO DOBLE ACCION BLANCO;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;19160;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;BLANCO;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;0
PCA108GRIS001;ESMALTE ANTICORROSIVO DOBLE ACCION GRIS;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;19160;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;GRIS;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;1
PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION NEGRO;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;19160;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;NEGRO;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;2
PCA108ROJO001;ESMALTE ANTICORROSIVO DOBLE ACCION ROJO;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;19160;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;ROJO;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;3
PCA108VERDE01;ESMALTE ANTICORROSIVO DOBLE ACCION VERDE;Anticorrosivo Doble Accion, imprimacion y terminacion en uno, base solvente con resina alquidica, acabado brillante y liso, rinde 45 ± 5 m² por galon por mano, secado al tacto en 3 a 4 horas y repintado desde 4 horas, alta resistencia a la humedad y a la radiacion UV, excelente adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de acero expuestas a condiciones moderadamente agresivas.;Metales;19160;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;VERDE;PCA108NEGR001;ESMALTE ANTICORROSIVO DOBLE ACCION GALON;4
PCA113NEGRO01;STAIN  NEGRO;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;NEGRO;PCA113NEGRO01;STAIN GALON;1
PCA113POLALE1;STAIN  ALERCE;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ALERCE;PCA113NEGRO01;STAIN GALON;2
PCA113POLARB1;STAIN  ARBOLEDA;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ARBOLEDA;PCA113NEGRO01;STAIN GALON;3
PCA113POLCAO1;STAIN  CAOBA;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;CAOBA;PCA113NEGRO01;STAIN GALON;4
PCA113POLCAS1;STAIN  CASTAÑO;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;CASTAÑO;PCA113NEGRO01;STAIN GALON;5
PCA113POLENC1;STAIN  ENCINA;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ENCINA;PCA113NEGRO01;STAIN GALON;6
PCA113POLNAT1;STAIN  NATURAL;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;NATURAL;PCA113NEGRO01;STAIN GALON;0
PCA113POLNOG1;STAIN  NOGAL;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;NOGAL;PCA113NEGRO01;STAIN GALON;7
PCA113POLORE1;STAIN  PINO OREGON;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;PINO OREGON;PCA113NEGRO01;STAIN GALON;8
PCA113POLPAR1;STAIN  PALO ROSA;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;PALO ROSA;PCA113NEGRO01;STAIN GALON;9
PCA113POLROB1;STAIN  ROBLE;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ROBLE;PCA113NEGRO01;STAIN GALON;10
PCA113POLVER1;STAIN  VERDE;Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Madera;18690;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;VERDE;PCA113NEGRO01;STAIN GALON;11
PCA960CAFEMO1;ESMALTE AL AGUA COPPER CAFE;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;CAFE;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;21
PCA960COPPBL1;ESMALTE AL AGUA COPPER BLANCO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;0
PCA960ECOPAC1;ESMALTE AL AGUA COPPER AZUL COLONIAL;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;AZUL COLONIAL;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;1
